Plant,Date,Shift,Material Number,Bench,BWE,TWH,EWH,Stoppage,secs,BOUND HOURS,Time From,Time to,Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
M002,13-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,00.00,1400,1540,01.40,07,99,0799,wating for TS-2 Expn conveyor,Common Miscellaneous,Others
M002,13-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,00.00,1645,1915,02.30,44,09,4409,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,13-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,00.00,2130,2200,00.30,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,13-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,13-12-2022,III,FG01LIGNITE,LHS,REC1,04.45,04.45,03.15,11700,00.00,2200,0100,03.00,44,09,4409,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,13-12-2022,III,FG01LIGNITE,LHS,REC1,04.45,04.45,03.15,11700,00.00,0445,0500,00.15,07,99,0799,TS-2 covneyor stopped and started,Common Miscellaneous,Others
M002,13-12-2022,III,FG01LIGNITE,LHS,REC2,02.30,02.30,05.30,19800,00.00,2200,0000,02.00,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,13-12-2022,III,FG01LIGNITE,LHS,REC2,02.30,02.30,05.30,19800,00.00,0100,0330,02.30,44,09,4409,R2 old flab opened & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,13-12-2022,III,FG01LIGNITE,LHS,REC2,02.30,02.30,05.30,19800,00.00,0500,0600,01.00,40,05,4005,R2 TE cleaning,Conveyor Operation,TE cleaning
M002,14-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,14-12-2022,I,FG01LIGNITE,LHS,REC1,04.30,04.30,03.30,12600,00.00,0900,1000,01.00,44,09,4409,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,14-12-2022,I,FG01LIGNITE,LHS,REC1,04.30,04.30,03.30,12600,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,14-12-2022,I,FG01LIGNITE,LHS,REC1,04.30,04.30,03.30,12600,00.00,1200,1230,00.30,44,06,4406,R1 conveyor Belt piece Cutting,Conveyor Vulcanising,Belt piece Cutting
M002,14-12-2022,I,FG01LIGNITE,LHS,REC2,02.10,02.10,05.50,21000,00.00,0600,0730,01.30,40,05,4005,R2 TE cleaning,Conveyor Operation,TE cleaning
M002,14-12-2022,I,FG01LIGNITE,LHS,REC2,02.10,02.10,05.50,21000,00.00,0850,0855,00.05,40,99,4099,SF1 to CC1,Conveyor Operation,Other
M002,14-12-2022,I,FG01LIGNITE,LHS,REC2,02.10,02.10,05.50,21000,00.00,0945,1400,04.15,44,06,4406,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
M002,14-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,14-12-2022,II,FG01LIGNITE,LHS,REC1,06.30,06.30,01.30,5400,00.00,1400,1430,00.30,40,05,4005,NR-1 TE cleaning,Conveyor Operation,TE cleaning
M002,14-12-2022,II,FG01LIGNITE,LHS,REC1,06.30,06.30,01.30,5400,00.00,2000,2015,00.15,07,99,0799,TS-2 stacker travel movement,Common Miscellaneous,Others
M002,14-12-2022,II,FG01LIGNITE,LHS,REC1,06.30,06.30,01.30,5400,00.00,2115,2200,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,14-12-2022,II,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,44,06,4406,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
M002,14-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,14-12-2022,III,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,00.00,2200,2300,01.00,07,05,0705,waiting for TS-2 conveyor,Common Miscellaneous,TS conveyor stopped
M002,14-12-2022,III,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,00.00,0315,0600,02.45,44,09,4409,R1 conveyor 4 core 10 mtr length & BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,14-12-2022,III,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,44,06,4406,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
M002,15-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,15-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,00.00,0600,0830,02.30,44,09,4409,NR1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,15-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,00.00,1115,1215,01.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,15-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,00.00,1315,1330,00.15,45,01,4501,NR1 Top roller fixing,Conveyor CMM,Line  roller changing/removal
M002,15-12-2022,I,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,44,01,4401,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
M002,15-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,15-12-2022,II,FG01LIGNITE,LHS,REC1,05.45,05.45,02.15,8100,00.00,1545,1715,01.30,07,99,0799,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
M002,15-12-2022,II,FG01LIGNITE,LHS,REC1,05.45,05.45,02.15,8100,00.00,2115,2200,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,15-12-2022,II,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,44,01,4401,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
M002,15-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,15-12-2022,III,FG01LIGNITE,LHS,REC1,06.15,06.15,01.45,6300,00.00,2200,2300,01.00,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,15-12-2022,III,FG01LIGNITE,LHS,REC1,06.15,06.15,01.45,6300,00.00,0515,0600,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,15-12-2022,III,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,44,01,4401,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
M002,16-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,16-12-2022,I,FG01LIGNITE,LHS,REC1,00.00,00.00,08.00,28800,00.00,0600,0730,01.30,07,99,0799,waiting for TS-2 Exp conveyor,Common Miscellaneous,Others
M002,16-12-2022,I,FG01LIGNITE,LHS,REC1,00.00,00.00,08.00,28800,00.00,0730,1400,06.30,99,04,9904,NRI conveyor ply fixed & BTR clamp fixing,Unplanned SME,Belt snapped due to overtension
M002,16-12-2022,I,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,99,04,9904,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
M002,16-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,16-12-2022,II,FG01LIGNITE,LHS,REC1,03.30,03.30,04.30,16200,00.00,1400,1645,02.45,44,09,4409,NRI BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,16-12-2022,II,FG01LIGNITE,LHS,REC1,03.30,03.30,04.30,16200,00.00,1745,1900,01.15,44,09,4409,NRI BTR Clamp fixing & SFI positioning for CI conveyor,Conveyor Vulcanising,BTR Clamp fixing
M002,16-12-2022,II,FG01LIGNITE,LHS,REC1,03.30,03.30,04.30,16200,00.00,2130,2200,00.30,07,99,0799,TS-2 Expn.crew changing,Common Miscellaneous,Others
M002,16-12-2022,II,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,99,04,9904,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
M002,16-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,16-12-2022,III,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,00.00,2200,2315,01.15,07,99,0799,Waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,16-12-2022,III,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,00.00,0245,0415,01.30,44,09,4409,R1 center core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,16-12-2022,III,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,99,04,9904,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
M002,17-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,17-12-2022,I,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,08.00,0600,0645,00.45,40,05,4005,NR1 TE Cleaning & RC1 Hopper cleaning,Conveyor Operation,TE cleaning
M002,17-12-2022,I,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,08.00,1015,1215,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,17-12-2022,I,FG01LIGNITE,LHS,REC2,00.00,00.00,08.00,28800,08.00,0600,1400,08.00,44,01,4401,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
M002,17-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,17-12-2022,II,FG01LIGNITE,LHS,REC1,06.30,06.30,01.30,5400,08.00,1610,1710,01.00,44,09,4409,NR1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,17-12-2022,II,FG01LIGNITE,LHS,REC1,06.30,06.30,01.30,5400,08.00,2130,2200,00.30,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,17-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,08.00,1400,1740,03.40,44,01,4401,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
M002,17-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,08.00,1930,2000,00.30,07,99,0799,TS-2 Expn Conv.Stopped & Stacker side changing,Common Miscellaneous,Others
M002,17-12-2022,II,FG01LIGNITE,LHS,REC2,03.20,03.20,04.40,16800,08.00,2130,2200,00.30,07,99,0799,TS-2 Expn. Crew changing,Common Miscellaneous,Others
M002,17-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,17-12-2022,III,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,08.00,2200,2300,01.00,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,17-12-2022,III,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,08.00,0030,0130,01.00,08,01,0801,Feeder no : 132 Tripped,Common Electrical,Feeder tripped on earth fault.
M002,17-12-2022,III,FG01LIGNITE,LHS,REC1,05.15,05.15,02.45,9900,08.00,0515,0600,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,17-12-2022,III,FG01LIGNITE,LHS,REC2,04.45,04.45,03.15,11700,00.00,2200,2300,01.00,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,17-12-2022,III,FG01LIGNITE,LHS,REC2,04.45,04.45,03.15,11700,00.00,0030,0100,00.30,40,99,4099,Feeder no : 132 Tripped & SF2 to C1 positioning,Conveyor Operation,Other
M002,17-12-2022,III,FG01LIGNITE,LHS,REC2,04.45,04.45,03.15,11700,00.00,0200,0230,00.30,40,05,4005,R2 TE Cleaning & SF2 to C1 Positioning,Conveyor Operation,TE cleaning
M002,17-12-2022,III,FG01LIGNITE,LHS,REC2,04.45,04.45,03.15,11700,00.00,0230,0300,00.30,40,05,4005,R2 TE Cleaning,Conveyor Operation,TE cleaning
M002,17-12-2022,III,FG01LIGNITE,LHS,REC2,04.45,04.45,03.15,11700,00.00,0515,0600,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,18-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,18-12-2022,I,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,0600,0710,01.10,07,99,0799,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
M002,18-12-2022,I,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,0800,0815,00.15,45,01,4501,C1 conveyor fr.no.242 roller removal,Conveyor CMM,Line  roller changing/removal
M002,18-12-2022,I,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,0900,0930,00.30,07,99,0799,TS-2 Expn.con stopped & started,Common Miscellaneous,Others
M002,18-12-2022,I,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,1100,1200,01.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,18-12-2022,I,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,1330,1400,00.30,07,99,0799,Ts-2 crew changing,Common Miscellaneous,Others
M002,18-12-2022,I,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,0600,0715,01.15,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,18-12-2022,I,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,0845,0915,00.30,40,05,4005,NR-2 TE Cleaning,Conveyor Operation,TE cleaning
M002,18-12-2022,I,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,18-12-2022,I,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,1330,1400,00.30,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,18-12-2022,II,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,1400,1500,01.00,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,1550,1700,01.10,44,09,4409,R1 center core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,18-12-2022,II,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,1845,1915,00.30,07,99,0799,TS-2 stacker travelling,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,REC1,04.35,04.35,03.25,12300,08.00,2115,2200,00.45,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,REC2,05.30,05.30,02.30,9000,08.00,1400,1500,01.00,07,99,0799,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,REC2,05.30,05.30,02.30,9000,08.00,1500,1530,00.30,07,99,0799,TS-2 Expn Conveyor Stopped & Started,Common Miscellaneous,Others
M002,18-12-2022,II,FG01LIGNITE,LHS,REC2,05.30,05.30,02.30,9000,08.00,2100,2200,01.00,07,99,0799,TS-2 Expn Conveyor Stopped,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,18-12-2022,III,FG01LIGNITE,LHS,REC1,04.00,04.00,04.00,14400,08.00,2200,2315,01.15,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC1,04.00,04.00,04.00,14400,08.00,0130,0200,00.30,44,99,4499,R1 RHS Edge core cutting & Changing in vul,Conveyor Vulcanising,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC1,04.00,04.00,04.00,14400,08.00,0245,0315,00.30,07,99,0799,TS-2 Stacker travelling changing,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC1,04.00,04.00,04.00,14400,08.00,0315,0415,01.00,46,28,4628,R1 RHS Lineout correction Conveyor,Conveyor CMRR,SF - Belt tensioning and line out correction
M002,18-12-2022,III,FG01LIGNITE,LHS,REC1,04.00,04.00,04.00,14400,08.00,0515,0600,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,2200,2315,01.15,07,99,0799,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,2330,0045,01.15,44,09,4409,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,18-12-2022,III,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,0245,0315,00.30,07,99,0799,TS-2 Stacker travelling changing,Common Miscellaneous,Others
M002,18-12-2022,III,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,0315,0345,00.30,44,12,4412,R2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
M002,18-12-2022,III,FG01LIGNITE,LHS,REC2,03.45,03.45,04.15,15300,08.00,0515,0600,00.45,07,99,0799,TS-2 Crew changing,Common Miscellaneous,Others
M002,19-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,19-12-2022,I,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,0600,0650,00.50,07,99,0799,Waiting for TS-2Expn conveyor,Common Miscellaneous,Others
M002,19-12-2022,I,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1030,1130,01.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,19-12-2022,I,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1300,1305,00.05,40,99,4099,SF1 positioning CC1 conveyor,Conveyor Operation,Other
M002,19-12-2022,I,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1315,1400,00.45,07,99,0799,Ts-2 crew changing,Common Miscellaneous,Others
M002,19-12-2022,I,FG01LIGNITE,LHS,REC2,02.45,02.45,05.15,18900,08.00,0600,0730,01.30,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,19-12-2022,I,FG01LIGNITE,LHS,REC2,02.45,02.45,05.15,18900,08.00,0930,1130,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,19-12-2022,I,FG01LIGNITE,LHS,REC2,02.45,02.45,05.15,18900,08.00,1130,1230,01.00,44,09,4409,Extn. NR2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,19-12-2022,I,FG01LIGNITE,LHS,REC2,02.45,02.45,05.15,18900,08.00,1315,1400,00.45,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,19-12-2022,II,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1400,1505,01.05,07,99,0799,Waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1530,1535,00.05,40,99,4099,SF1 postioning C1 conveyor,Conveyor Operation,Other
M002,19-12-2022,II,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1645,1650,00.05,40,99,4099,SF1 postioning CC1 con,Conveyor Operation,Other
M002,19-12-2022,II,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,1845,1910,00.25,07,99,0799,TS-2 conveyor-2 roller removal,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,REC1,05.20,05.20,02.40,9600,08.00,2100,2200,01.00,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,REC2,04.30,04.30,03.30,12600,08.00,1400,1505,01.05,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,REC2,04.30,04.30,03.30,12600,08.00,1845,1910,00.25,07,99,0799,TS-2 conveyor-2 roller  removal,Common Miscellaneous,Others
M002,19-12-2022,II,FG01LIGNITE,LHS,REC2,04.30,04.30,03.30,12600,08.00,2000,2100,01.00,40,05,4005,R2 TE cleaning,Conveyor Operation,TE cleaning
M002,19-12-2022,II,FG01LIGNITE,LHS,REC2,04.30,04.30,03.30,12600,08.00,2100,2200,01.00,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,19-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,19-12-2022,III,FG01LIGNITE,LHS,REC1,03.10,03.10,04.50,17400,08.00,2200,2320,01.20,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,19-12-2022,III,FG01LIGNITE,LHS,REC1,03.10,03.10,04.50,17400,08.00,0230,0600,03.30,07,99,0799,TS-2 con. stopped,Common Miscellaneous,Others
M002,19-12-2022,III,FG01LIGNITE,LHS,REC2,03.10,03.10,04.50,17400,08.00,2200,2320,01.20,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,19-12-2022,III,FG01LIGNITE,LHS,REC2,03.10,03.10,04.50,17400,08.00,0230,0600,03.30,07,99,0799,TS-2 conveyor stopped,Common Miscellaneous,Others
M002,20-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,20-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,08.00,0600,0700,01.00,07,99,0799,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
M002,20-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,08.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,20-12-2022,I,FG01LIGNITE,LHS,REC1,04.15,04.15,03.45,13500,08.00,1315,1400,00.45,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,20-12-2022,I,FG01LIGNITE,LHS,REC2,03.15,03.15,04.45,17100,08.00,0600,0715,01.15,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,20-12-2022,I,FG01LIGNITE,LHS,REC2,03.15,03.15,04.45,17100,08.00,1000,1245,02.45,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,20-12-2022,I,FG01LIGNITE,LHS,REC2,03.15,03.15,04.45,17100,08.00,1315,1400,00.45,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,20-12-2022,II,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,20-12-2022,II,FG01LIGNITE,LHS,REC1,06.00,06.00,02.00,7200,08.00,1400,1450,00.50,07,99,0799,waiting for TS-2 Expn converyor,Common Miscellaneous,Others
M002,20-12-2022,II,FG01LIGNITE,LHS,REC1,06.00,06.00,02.00,7200,08.00,1745,1755,00.10,40,99,4099,SF1 to CC1 positioning,Conveyor Operation,Other
M002,20-12-2022,II,FG01LIGNITE,LHS,REC1,06.00,06.00,02.00,7200,08.00,2100,2200,01.00,07,99,0799,TS- crew changing,Common Miscellaneous,Others
M002,20-12-2022,II,FG01LIGNITE,LHS,REC2,04.20,04.20,03.40,13200,08.00,1400,1540,01.40,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,20-12-2022,II,FG01LIGNITE,LHS,REC2,04.20,04.20,03.40,13200,08.00,2000,2100,01.00,44,20,4420,R2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
M002,20-12-2022,II,FG01LIGNITE,LHS,REC2,04.20,04.20,03.40,13200,08.00,2100,2200,01.00,07,99,0799,TS-2 crew changing,Common Miscellaneous,Others
M002,20-12-2022,III,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,08.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,20-12-2022,III,FG01LIGNITE,LHS,REC1,02.15,02.15,05.45,20700,08.00,2200,2315,01.15,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,20-12-2022,III,FG01LIGNITE,LHS,REC1,02.15,02.15,05.45,20700,08.00,0130,0600,04.30,07,99,0799,stand by,Common Miscellaneous,Others
M002,20-12-2022,III,FG01LIGNITE,LHS,REC2,02.15,02.15,05.45,20700,08.00,2200,2315,01.15,07,99,0799,waiting for TS-2 conveyor,Common Miscellaneous,Others
M002,20-12-2022,III,FG01LIGNITE,LHS,REC2,02.15,02.15,05.45,20700,08.00,0130,0600,04.30,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,21-12-2022,I,FG01LIGNITE,LHS,1231,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,21-12-2022,I,FG01LIGNITE,LHS,REC1,02.45,02.45,05.15,18900,00.00,0600,0715,01.15,07,99,0799,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
M002,21-12-2022,I,FG01LIGNITE,LHS,REC1,02.45,02.45,05.15,18900,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
