Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
01.30,81.0,99.0,8199.0,"R2 Frame no : 79, 80, 81 & 82 Changing",Reclaimer MM,Other Works
00.15,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.05,40.0,99.0,4099.0,SF1 to C1,Conveyor Operation,Other
00.05,40.0,99.0,4099.0,SF1 to CC1,Conveyor Operation,Other
00.30,40.0,5.0,4005.0,CC2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
02.45,44.0,9.0,4409.0,R2 Conveyor BTR Clamp fixing & SF2 to CC1,Conveyor Vulcanising,BTR Clamp fixing
00.30,40.0,5.0,4005.0,CC2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
02.15,44.0,9.0,4409.0,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.30,44.0,9.0,4409.0,R2  BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,40.0,5.0,4005.0,R2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.35,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
02.40,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,waiting  for TS-2 conveyor,Common Miscellaneous,Others
00.15,40.0,99.0,4099.0,SF1 to CC1 positioning,Conveyor Operation,Other
03.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
03.30,7.0,99.0,799.0,TS-2 conveyor-2 drive motor failure,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Expn. Conveyor 2B pin fixing,Common Miscellaneous,Others
00.20,48.0,16.0,4816.0,RC1 Slewing Electrical trouble,Conveyor Electrical,Electrical work/trouble.
01.20,7.0,99.0,799.0,TS-2 Expn. conveyor stopped,Common Miscellaneous,Others
02.40,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Conveyor-2 Stopped,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Conveyor-2 Stopped/ Started,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,TS-2 conveyor-2 stopped,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.50,7.0,99.0,799.0,Waiting for Expn. conveyor,Common Miscellaneous,Others
02.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,7.0,99.0,799.0,Expn. conv.stopped & Started,Common Miscellaneous,Others
00.45,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.45,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 conv.stopped & Started,Common Miscellaneous,Others
01.00,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
06.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Conveyor Stopped,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2 Expn. Conveyor,Common Miscellaneous,Others
00.15,7.0,99.0,799.0,TS-2 Expn Stacker side changing,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Expn Conveyor Stopped,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,40.0,5.0,4005.0,R2 TE Cleaning,Conveyor Operation,TE cleaning
01.00,40.0,5.0,4005.0,R2 TE Cleaning,Conveyor Operation,TE cleaning
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.40,40.0,99.0,4099.0,R1 Buffer door cleaning,Conveyor Operation,Other
01.00,44.0,99.0,4499.0,core wounded in R1 TE secondary drum & cleaning,Conveyor Vulcanising,Others
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.10,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,7.0,99.0,799.0,Expn.conveyor stopped,Common Miscellaneous,Others
00.40,40.0,99.0,4099.0,R2 TE cleaning & Buffer door cleaning,Conveyor Operation,Other
00.40,7.0,99.0,799.0,TS-2 stacker travel side changing,Common Miscellaneous,Others
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.45,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,84.0,99.0,8499.0,R2 Belt measurement by Vul.crew,Reclaimer Vulcanising,Others
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.10,40.0,99.0,4099.0,SF1 to CC1 positioning,Conveyor Operation,Other
00.10,40.0,99.0,4099.0,SF1 to C1 positioning,Conveyor Operation,Other
01.15,44.0,99.0,4499.0,R1 flap opened,Conveyor Vulcanising,Others
01.40,7.0,99.0,799.0,wating for TS-2 Expn conveyor,Common Miscellaneous,Others
02.30,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
03.00,44.0,9.0,4409.0,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,7.0,99.0,799.0,TS-2 covneyor stopped and started,Common Miscellaneous,Others
02.00,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
02.30,44.0,9.0,4409.0,R2 old flab opened & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,40.0,5.0,4005.0,R2 TE cleaning,Conveyor Operation,TE cleaning
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,44.0,9.0,4409.0,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,44.0,6.0,4406.0,R1 conveyor Belt piece Cutting,Conveyor Vulcanising,Belt piece Cutting
01.30,40.0,5.0,4005.0,R2 TE cleaning,Conveyor Operation,TE cleaning
00.05,40.0,99.0,4099.0,SF1 to CC1,Conveyor Operation,Other
04.15,44.0,6.0,4406.0,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,40.0,5.0,4005.0,NR-1 TE cleaning,Conveyor Operation,TE cleaning
00.15,7.0,99.0,799.0,TS-2 stacker travel movement,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,44.0,6.0,4406.0,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,5.0,705.0,waiting for TS-2 conveyor,Common Miscellaneous,TS conveyor stopped
02.45,44.0,9.0,4409.0,R1 conveyor 4 core 10 mtr length & BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,44.0,6.0,4406.0,R2 piece belt Changing,Conveyor Vulcanising,Belt piece Cutting
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.30,44.0,9.0,4409.0,NR1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,45.0,1.0,4501.0,NR1 Top roller fixing,Conveyor CMM,Line  roller changing/removal
08.00,44.0,1.0,4401.0,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,44.0,1.0,4401.0,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,44.0,1.0,4401.0,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,waiting for TS-2 Exp conveyor,Common Miscellaneous,Others
06.30,99.0,4.0,9904.0,NRI conveyor ply fixed & BTR clamp fixing,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.45,44.0,9.0,4409.0,NRI BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,NRI BTR Clamp fixing & SFI positioning for CI conveyor,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,99.0,799.0,TS-2 Expn.crew changing,Common Miscellaneous,Others
08.00,99.0,4.0,9904.0,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
01.30,44.0,9.0,4409.0,R1 center core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,99.0,4.0,9904.0,NR2 piece belt changing,Unplanned SME,Belt snapped due to overtension
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,40.0,5.0,4005.0,NR1 TE Cleaning & RC1 Hopper cleaning,Conveyor Operation,TE cleaning
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
08.00,44.0,1.0,4401.0,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,44.0,9.0,4409.0,NR1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
03.40,44.0,1.0,4401.0,NR2 Piece belt changing,Conveyor Vulcanising,Belt changing
00.30,7.0,99.0,799.0,TS-2 Expn Conv.Stopped & Stacker side changing,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Expn. Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,8.0,1.0,801.0,Feeder no : 132 Tripped,Common Electrical,Feeder tripped on earth fault.
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,40.0,99.0,4099.0,Feeder no : 132 Tripped & SF2 to C1 positioning,Conveyor Operation,Other
00.30,40.0,5.0,4005.0,R2 TE Cleaning & SF2 to C1 Positioning,Conveyor Operation,TE cleaning
00.30,40.0,5.0,4005.0,R2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.10,7.0,99.0,799.0,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.15,45.0,1.0,4501.0,C1 conveyor fr.no.242 roller removal,Conveyor CMM,Line  roller changing/removal
00.30,7.0,99.0,799.0,TS-2 Expn.con stopped & started,Common Miscellaneous,Others
01.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,7.0,99.0,799.0,Ts-2 crew changing,Common Miscellaneous,Others
01.15,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,40.0,5.0,4005.0,NR-2 TE Cleaning,Conveyor Operation,TE cleaning
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
01.10,44.0,9.0,4409.0,R1 center core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,99.0,799.0,TS-2 stacker travelling,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Expn Conveyor Stopped & Started,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Expn Conveyor Stopped,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,44.0,99.0,4499.0,R1 RHS Edge core cutting & Changing in vul,Conveyor Vulcanising,Others
00.30,7.0,99.0,799.0,TS-2 Stacker travelling changing,Common Miscellaneous,Others
01.00,46.0,28.0,4628.0,R1 RHS Lineout correction Conveyor,Conveyor CMRR,SF - Belt tensioning and line out correction
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.15,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.15,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,99.0,799.0,TS-2 Stacker travelling changing,Common Miscellaneous,Others
00.30,44.0,12.0,4412.0,R2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.50,7.0,99.0,799.0,Waiting for TS-2Expn conveyor,Common Miscellaneous,Others
01.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.05,40.0,99.0,4099.0,SF1 positioning CC1 conveyor,Conveyor Operation,Other
00.45,7.0,99.0,799.0,Ts-2 crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,44.0,9.0,4409.0,Extn. NR2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.05,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
00.05,40.0,99.0,4099.0,SF1 postioning C1 conveyor,Conveyor Operation,Other
00.05,40.0,99.0,4099.0,SF1 postioning CC1 con,Conveyor Operation,Other
00.25,7.0,99.0,799.0,TS-2 conveyor-2 roller removal,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
01.05,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
00.25,7.0,99.0,799.0,TS-2 conveyor-2 roller  removal,Common Miscellaneous,Others
01.00,40.0,5.0,4005.0,R2 TE cleaning,Conveyor Operation,TE cleaning
01.00,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
03.30,7.0,99.0,799.0,TS-2 con. stopped,Common Miscellaneous,Others
01.20,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
03.30,7.0,99.0,799.0,TS-2 conveyor stopped,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
01.15,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
02.45,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.50,7.0,99.0,799.0,waiting for TS-2 Expn converyor,Common Miscellaneous,Others
00.10,40.0,99.0,4099.0,SF1 to CC1 positioning,Conveyor Operation,Other
01.00,7.0,99.0,799.0,TS- crew changing,Common Miscellaneous,Others
01.40,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
01.00,44.0,20.0,4420.0,R2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
01.00,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
04.30,7.0,99.0,799.0,stand by,Common Miscellaneous,Others
01.15,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
04.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.00,46.0,99.0,4699.0,SF1 Cable tray work,Conveyor CMRR,Others
03.00,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,99.0,4599.0,R2 Fr no.10 Frame Leg welding by con/mtc,Conveyor CMM,Others
00.15,10.0,12.0,1012.0,M/C movement,BWE Operation,BWE Repostioning/movement
01.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.10,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.10,40.0,99.0,4099.0,SF1 postioning for CC1 conveyor,Conveyor Operation,Other
01.00,44.0,9.0,4409.0,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,7.0,99.0,799.0,TS-2 crew changing,Common Miscellaneous,Others
01.10,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
01.00,81.0,99.0,8199.0,RC-II Discharge hopper side wiper came out & correction,Reclaimer MM,Other Works
01.00,40.0,5.0,4005.0,R2 TE cleaning,Conveyor Operation,TE cleaning
01.00,7.0,99.0,799.0,Ts-2 crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
05.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
05.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting TS-2 Expn conveyor,Common Miscellaneous,Others
03.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,7.0,99.0,799.0,TS-2 Expn conveyor stopped,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
02.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
03.15,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.50,7.0,99.0,799.0,waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
03.40,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,waiting for TS-2 conveyor,Common Miscellaneous,Others
05.15,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
